results_json_path,run_dir,dataset,model,hop,method,PE,beta,num_clients,num_iter,t,alpha,device,data_loading_option,fulltraining_flag,timestamp,n_reps,mean_global_acc_pct,std_global_acc_pct,best_global_acc_pct,mean_client_acc_pct,std_client_acc_pct,best_client_acc_pct,experiment_seeds,mean_rounds_executed,mean_training_time_s,duration_s,config_hash,training_config_hash,best_eval_acc_across_reps_pct
experiments/results/current/heterophilic/minesweeper/gcn/2-hop/Minesweeper_adjacency_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5/results_Minesweeper_adjacency_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5_20260513_154624.json,experiments/results/current/heterophilic/minesweeper/gcn/2-hop/Minesweeper_adjacency_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5,Minesweeper,GCN,2,FedProp-Adj,no,10.0,10,50.0,0.1,0.5,cuda,adjacency,False,20260513_154624,10,80.004,0.012649110640675495,80.04,78.42138645370362,0.009192667616766454,78.44754924440129,,33.8,15.5089,339.1401538848877,2e1f4a7c6a815f54,2e1f4a7c6a815f54,78.6537873803328
experiments/results/current/heterophilic/minesweeper/gcn/2-hop/Minesweeper_diffusion_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5/results_Minesweeper_diffusion_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5_20260513_160413.json,experiments/results/current/heterophilic/minesweeper/gcn/2-hop/Minesweeper_diffusion_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5,Minesweeper,GCN,2,FedProp-Diff,no,10000.0,10,50.0,0.1,0.5,cuda,diffusion,False,20260513_160413,10,80.0,0.0,80.0,79.9571115367179,0.0,79.9571115367179,,31.9,14.2677,399.4632821083069,be62fff3e815deb4,be62fff3e815deb4,80.05262069331414
experiments/results/current/heterophilic/minesweeper/gcn/2-hop/Minesweeper_diffusion_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5/results_Minesweeper_diffusion_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5_20260513_155707.json,experiments/results/current/heterophilic/minesweeper/gcn/2-hop/Minesweeper_diffusion_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5,Minesweeper,GCN,2,FedProp-Diff,no,10.0,10,50.0,0.1,0.5,cuda,diffusion,False,20260513_155707,10,80.0,0.0,80.0,78.41847947695943,0.0,78.41847947695943,,37.4,16.6129,425.6265399456024,27b33265b8821d91,27b33265b8821d91,78.70051635229541
experiments/results/current/heterophilic/minesweeper/gcn/2-hop/Minesweeper_full_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5/results_Minesweeper_full_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5_20260513_161747.json,experiments/results/current/heterophilic/minesweeper/gcn/2-hop/Minesweeper_full_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5,Minesweeper,GCN,2,Full-graph,no,10000.0,10,50.0,0.1,0.5,cuda,full,False,20260513_161747,10,79.78,0.19618585292749766,80.12,79.75318452330106,0.1933254796472519,80.08604562786206,,29.7,13.3206,307.50857877731323,bb5511436fda2306,bb5511436fda2306,80.18138741826849
experiments/results/current/heterophilic/minesweeper/gcn/2-hop/Minesweeper_full_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5/results_Minesweeper_full_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5_20260513_161053.json,experiments/results/current/heterophilic/minesweeper/gcn/2-hop/Minesweeper_full_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5,Minesweeper,GCN,2,Full-graph,no,10.0,10,50.0,0.1,0.5,cuda,full,False,20260513_161053,10,79.92,0.16329931618554522,80.16,78.45226583751243,0.16667353109820696,78.77467074109303,,55.2,24.1979,414.40950560569763,8ed033134ed96d6b,8ed033134ed96d6b,79.1862799447363
experiments/results/current/heterophilic/minesweeper/gcn/2-hop/Minesweeper_zero_hop_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5/results_Minesweeper_zero_hop_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5_20260513_154237.json,experiments/results/current/heterophilic/minesweeper/gcn/2-hop/Minesweeper_zero_hop_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5,Minesweeper,GCN,2,Zero-hop,no,10000.0,10,50.0,0.1,0.5,cuda,zero_hop,False,20260513_154237,10,80.0,0.0,80.0,79.95696800497586,0.00045388722139219845,79.9571115367179,,29.0,7.7044999999999995,227.4437665939331,2ce98f4ef6c20327,2ce98f4ef6c20327,80.05159601566065
experiments/results/current/heterophilic/minesweeper/gcn/2-hop/Minesweeper_zero_hop_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5/results_Minesweeper_zero_hop_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5_20260513_153836.json,experiments/results/current/heterophilic/minesweeper/gcn/2-hop/Minesweeper_zero_hop_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5,Minesweeper,GCN,2,Zero-hop,no,10.0,10,50.0,0.1,0.5,cuda,zero_hop,False,20260513_153836,10,79.984,0.05059644256269299,80.0,78.40336658474705,0.04583952404925045,78.41847947695943,,32.8,8.7744,240.45332956314087,f819c23a9b64a0fd,f819c23a9b64a0fd,78.85089229214503
experiments/results/current/heterophilic/minesweeper/gcn/2-hop-rerun/Minesweeper_adjacency_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5/results_Minesweeper_adjacency_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5_20260514_005613.json,experiments/results/current/heterophilic/minesweeper/gcn/2-hop-rerun/Minesweeper_adjacency_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5,Minesweeper,GCN,2,FedProp-Adj,no,10000.0,10,50.0,0.1,0.5,cuda,adjacency,False,20260514_005613,9,80.0,0.0,80.0,79.9571115367179,0.0,79.9571115367179,,22.666666666666668,10.229111111111111,265.38789463043213,f383eb46b1fa3527,f383eb46b1fa3527,80.05388313740589
experiments/results/current/heterophilic/minesweeper/gcn/2-hop-rerun/Minesweeper_adjacency_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5/results_Minesweeper_adjacency_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5_20260514_004958.json,experiments/results/current/heterophilic/minesweeper/gcn/2-hop-rerun/Minesweeper_adjacency_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5,Minesweeper,GCN,2,FedProp-Adj,no,10.0,10,50.0,0.1,0.5,cuda,adjacency,False,20260514_004958,10,80.0,0.018856180831644215,80.04,78.41791423148139,0.015083062872966962,78.44754924440129,,41.0,19.1305,375.34882164001465,c6e9a7b8c689abd3,c6e9a7b8c689abd3,78.7289753502576
experiments/results/current/heterophilic/minesweeper/gcn/2-hop-rerun/Minesweeper_diffusion_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5/results_Minesweeper_diffusion_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5_20260514_010804.json,experiments/results/current/heterophilic/minesweeper/gcn/2-hop-rerun/Minesweeper_diffusion_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5,Minesweeper,GCN,2,FedProp-Diff,no,10000.0,10,50.0,0.1,0.5,cuda,diffusion,False,20260514_010804,8,80.0,0.0,80.0,79.9571115367179,0.0,79.9571115367179,,34.75,15.4485,367.4617884159088,c945c358f319eee4,c945c358f319eee4,80.01268550982408
experiments/results/current/heterophilic/minesweeper/gcn/2-hop-rerun/Minesweeper_diffusion_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5/results_Minesweeper_diffusion_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5_20260514_010039.json,experiments/results/current/heterophilic/minesweeper/gcn/2-hop-rerun/Minesweeper_diffusion_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5,Minesweeper,GCN,2,FedProp-Diff,no,10.0,10,50.0,0.1,0.5,cuda,diffusion,False,20260514_010039,10,79.996,0.012649110640675495,80.0,78.41464805933491,0.012116006360797647,78.41847947695943,,41.9,18.6316,444.7616922855377,70bc6017063d961f,70bc6017063d961f,78.77715977192825
experiments/results/current/heterophilic/minesweeper/gcn/2-hop-rerun/Minesweeper_full_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5/results_Minesweeper_full_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5_20260514_012114.json,experiments/results/current/heterophilic/minesweeper/gcn/2-hop-rerun/Minesweeper_full_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5,Minesweeper,GCN,2,Full-graph,no,10000.0,10,50.0,0.1,0.5,cuda,full,False,20260514_012114,10,79.688,0.23384705352953422,79.92,79.66308958993358,0.231437962477997,79.91101631748744,,28.2,12.6167,301.9076192378998,dcb9f73e288032a1,dcb9f73e288032a1,80.13871697051795
experiments/results/current/heterophilic/minesweeper/gcn/2-hop-rerun/Minesweeper_full_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5/results_Minesweeper_full_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5_20260514_011412.json,experiments/results/current/heterophilic/minesweeper/gcn/2-hop-rerun/Minesweeper_full_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5,Minesweeper,GCN,2,Full-graph,no,10.0,10,50.0,0.1,0.5,cuda,full,False,20260514_011412,10,79.912,0.1874270228352615,80.12,78.49373432511227,0.1719749868611876,78.6943170944514,,55.4,24.3554,421.90075969696045,912762fb6dc0baca,912762fb6dc0baca,79.06308060629964
experiments/results/current/heterophilic/minesweeper/gcn/2-hop-rerun/Minesweeper_zero_hop_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5/results_Minesweeper_zero_hop_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5_20260514_004618.json,experiments/results/current/heterophilic/minesweeper/gcn/2-hop-rerun/Minesweeper_zero_hop_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5,Minesweeper,GCN,2,Zero-hop,no,10000.0,10,50.0,0.1,0.5,cuda,zero_hop,False,20260514_004618,10,80.0,0.0,80.0,79.9571115367179,0.0,79.9571115367179,,24.3,6.5624,219.1115710735321,e33675ba6275e62a,e33675ba6275e62a,80.01077968913005
experiments/results/current/heterophilic/minesweeper/gcn/2-hop-rerun/Minesweeper_zero_hop_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5/results_Minesweeper_zero_hop_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5_20260514_004231.json,experiments/results/current/heterophilic/minesweeper/gcn/2-hop-rerun/Minesweeper_zero_hop_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5,Minesweeper,GCN,2,Zero-hop,no,10.0,10,50.0,0.1,0.5,cuda,zero_hop,False,20260514_004231,10,79.992,0.025298221281346494,80.0,78.41069737579213,0.02460916467057096,78.41847947695943,,27.7,7.3998,227.24628973007202,8601845914fe816c,8601845914fe816c,78.6253283823706
experiments/results/current/heterophilic/roman_empire/gcn/1-hop/Roman-empire_adjacency_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5/results_Roman-empire_adjacency_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5_20260514_020324.json,experiments/results/current/heterophilic/roman_empire/gcn/1-hop/Roman-empire_adjacency_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5,Roman-empire,GCN,1,FedProp-Adj,no,10000.0,10,50.0,0.1,0.5,cuda,adjacency,False,20260514_020324,10,54.2481468408048,0.34294166552588023,54.87116131309566,54.28161261978501,0.34344505351669347,54.907767482265136,,200.0,63.9393,818.2992234230042,de9ae68e44ca2672,de9ae68e44ca2672,54.79524926425068
experiments/results/current/heterophilic/roman_empire/gcn/1-hop/Roman-empire_adjacency_GCN_beta10_clients10_hop1_iter50_t0.1_alpha0.5/results_Roman-empire_adjacency_GCN_beta10_clients10_hop1_iter50_t0.1_alpha0.5_20260514_014929.json,experiments/results/current/heterophilic/roman_empire/gcn/1-hop/Roman-empire_adjacency_GCN_beta10_clients10_hop1_iter50_t0.1_alpha0.5,Roman-empire,GCN,1,FedProp-Adj,no,10.0,10,50.0,0.1,0.5,cuda,adjacency,False,20260514_014929,10,53.21743734557007,0.44009345350001616,54.02400282386163,53.08643641155261,0.45346973439737653,53.938030294209206,,200.0,65.4819,834.6865749359131,1649965c9fae2cde,1649965c9fae2cde,53.39747125293044
experiments/results/current/heterophilic/roman_empire/gcn/1-hop/Roman-empire_diffusion_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5/results_Roman-empire_diffusion_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5_20260514_023048.json,experiments/results/current/heterophilic/roman_empire/gcn/1-hop/Roman-empire_diffusion_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5,Roman-empire,GCN,1,FedProp-Diff,no,10000.0,10,50.0,0.1,0.5,cuda,diffusion,False,20260514_023048,10,54.93469819978821,0.37320954737953765,55.47123190963643,54.97043450006419,0.37175856839996363,55.499671684979226,,200.0,63.7674,894.7831993103027,f1a2b98c9e8db963,f1a2b98c9e8db963,55.635761442477104
experiments/results/current/heterophilic/roman_empire/gcn/1-hop/Roman-empire_diffusion_GCN_beta10_clients10_hop1_iter50_t0.1_alpha0.5/results_Roman-empire_diffusion_GCN_beta10_clients10_hop1_iter50_t0.1_alpha0.5_20260514_021702.json,experiments/results/current/heterophilic/roman_empire/gcn/1-hop/Roman-empire_diffusion_GCN_beta10_clients10_hop1_iter50_t0.1_alpha0.5,Roman-empire,GCN,1,FedProp-Diff,no,10.0,10,50.0,0.1,0.5,cuda,diffusion,False,20260514_021702,9,53.92203004275012,0.34728656963614774,54.46523120367102,53.783409533261235,0.34048481791917024,54.2965684230045,,200.0,63.76555555555556,825.2874965667725,6d5d185f722a3f2d,6d5d185f722a3f2d,53.794003299317716
experiments/results/current/heterophilic/roman_empire/gcn/1-hop/Roman-empire_full_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5/results_Roman-empire_full_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5_20260514_025930.json,experiments/results/current/heterophilic/roman_empire/gcn/1-hop/Roman-empire_full_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5,Roman-empire,GCN,1,Full-graph,no,10000.0,10,50.0,0.1,0.5,cuda,full,False,20260514_025930,9,36.09836451347217,0.6039512401083201,36.97493822802683,36.10805611458,0.6031981514927391,36.99933317510761,,200.0,64.16233333333334,746.360743522644,084cb3b88cc8cefe,084cb3b88cc8cefe,36.05030550067051
experiments/results/current/heterophilic/roman_empire/gcn/1-hop/Roman-empire_full_GCN_beta10_clients10_hop1_iter50_t0.1_alpha0.5/results_Roman-empire_full_GCN_beta10_clients10_hop1_iter50_t0.1_alpha0.5_20260514_024543.json,experiments/results/current/heterophilic/roman_empire/gcn/1-hop/Roman-empire_full_GCN_beta10_clients10_hop1_iter50_t0.1_alpha0.5,Roman-empire,GCN,1,Full-graph,no,10.0,10,50.0,0.1,0.5,cuda,full,False,20260514_024543,10,34.47758559830568,0.3320925527098294,35.10412989763502,34.369655711234266,0.37313457030330993,35.10018170237514,,200.0,65.24080000000001,826.814130783081,ca290a348a3489bf,ca290a348a3489bf,35.34738079734198
experiments/results/current/heterophilic/roman_empire/gcn/1-hop/Roman-empire_zero_hop_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5/results_Roman-empire_zero_hop_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5_20260514_013800.json,experiments/results/current/heterophilic/roman_empire/gcn/1-hop/Roman-empire_zero_hop_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5,Roman-empire,GCN,1,Zero-hop,no,10000.0,10,50.0,0.1,0.5,cuda,zero_hop,False,20260514_013800,10,55.707730321214264,0.32863007786028753,56.230144722908584,55.73219661836771,0.3266157474049871,56.25988232853596,,200.0,53.2344,688.2539355754852,3446627779858a41,3446627779858a41,55.90486165127141
experiments/results/current/heterophilic/roman_empire/gcn/1-hop/Roman-empire_zero_hop_GCN_beta10_clients10_hop1_iter50_t0.1_alpha0.5/results_Roman-empire_zero_hop_GCN_beta10_clients10_hop1_iter50_t0.1_alpha0.5_20260514_012629.json,experiments/results/current/heterophilic/roman_empire/gcn/1-hop/Roman-empire_zero_hop_GCN_beta10_clients10_hop1_iter50_t0.1_alpha0.5,Roman-empire,GCN,1,Zero-hop,no,10.0,10,50.0,0.1,0.5,cuda,zero_hop,False,20260514_012629,10,54.814684080480056,0.5176277360846174,55.61242499117544,54.61667532752425,0.5179063624503758,55.44350643213263,,200.0,52.958600000000004,690.4682683944702,ec48bb71a53ac563,ec48bb71a53ac563,54.89699553376843
experiments/results/current/heterophilic/roman_empire/gcn/2-hop/Roman-empire_adjacency_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5/results_Roman-empire_adjacency_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5_20260514_035138.json,experiments/results/current/heterophilic/roman_empire/gcn/2-hop/Roman-empire_adjacency_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5,Roman-empire,GCN,2,FedProp-Adj,no,10000.0,10,50.0,0.1,0.5,cuda,adjacency,False,20260514_035138,9,53.753382750911875,0.2511515967306357,54.271090716554895,53.78207311326285,0.253326502748619,54.30487289527034,,200.0,78.98122222222223,894.5350878238678,c80dcffa739882e8,c80dcffa739882e8,53.3878936865259
experiments/results/current/heterophilic/roman_empire/gcn/2-hop/Roman-empire_adjacency_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5/results_Roman-empire_adjacency_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5_20260514_033507.json,experiments/results/current/heterophilic/roman_empire/gcn/2-hop/Roman-empire_adjacency_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5,Roman-empire,GCN,2,FedProp-Adj,no,10.0,10,50.0,0.1,0.5,cuda,adjacency,False,20260514_033507,10,52.282033180374164,0.1834246278723425,52.52382633250971,52.13448294001509,0.17279243090075075,52.36500183580978,,200.0,80.2399,990.5460498332977,aea52f2205b4a09a,aea52f2205b4a09a,52.26369655815037
experiments/results/current/heterophilic/roman_empire/gcn/2-hop/Roman-empire_diffusion_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5/results_Roman-empire_diffusion_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5_20260514_042407.json,experiments/results/current/heterophilic/roman_empire/gcn/2-hop/Roman-empire_diffusion_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5,Roman-empire,GCN,2,FedProp-Diff,no,10000.0,10,50.0,0.1,0.5,cuda,diffusion,False,20260514_042407,9,55.28885751264855,0.34910060792185876,55.85951288386869,55.32015856853515,0.3424280934020937,55.88221076691834,,200.0,78.63277777777778,968.249196767807,5ba39aea66853e97,5ba39aea66853e97,56.224168635883366
experiments/results/current/heterophilic/roman_empire/gcn/2-hop/Roman-empire_diffusion_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5/results_Roman-empire_diffusion_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5_20260514_040633.json,experiments/results/current/heterophilic/roman_empire/gcn/2-hop/Roman-empire_diffusion_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5,Roman-empire,GCN,2,FedProp-Diff,no,10.0,10,50.0,0.1,0.5,cuda,diffusion,False,20260514_040633,10,53.86692552064949,0.2982941712630001,54.34168725732439,53.72200523776252,0.3004258692088692,54.13275742620509,,200.0,78.82639999999999,1054.3954167366028,688a5ea57228cea8,688a5ea57228cea8,54.3849184526455
experiments/results/current/heterophilic/roman_empire/gcn/2-hop/Roman-empire_full_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5/results_Roman-empire_full_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5_20260514_045639.json,experiments/results/current/heterophilic/roman_empire/gcn/2-hop/Roman-empire_full_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5,Roman-empire,GCN,2,Full-graph,no,10000.0,10,50.0,0.1,0.5,cuda,full,False,20260514_045639,10,25.204729968231558,0.4151987968978386,25.92657959759972,25.200197953244995,0.41775865384734673,25.924626799292362,,200.0,79.02890000000001,972.8970293998718,680dc29eb33c1092,680dc29eb33c1092,26.107919244265698
experiments/results/current/heterophilic/roman_empire/gcn/2-hop/Roman-empire_full_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5/results_Roman-empire_full_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5_20260514_044016.json,experiments/results/current/heterophilic/roman_empire/gcn/2-hop/Roman-empire_full_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5,Roman-empire,GCN,2,Full-graph,no,10.0,10,50.0,0.1,0.5,cuda,full,False,20260514_044016,10,24.71055418284504,0.3733254502485797,25.044122837980936,24.581870423101353,0.3705453074421136,24.922541988673224,,200.0,80.2835,982.4889147281647,593d76467e3f0293,593d76467e3f0293,27.486561445875484
experiments/results/current/heterophilic/roman_empire/gcn/2-hop/Roman-empire_zero_hop_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5/results_Roman-empire_zero_hop_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5_20260514_032335.json,experiments/results/current/heterophilic/roman_empire/gcn/2-hop/Roman-empire_zero_hop_GCN_beta10000_clients10_hop2_iter50_t0.1_alpha0.5,Roman-empire,GCN,2,Zero-hop,no,10000.0,10,50.0,0.1,0.5,cuda,zero_hop,False,20260514_032335,10,55.27356159548182,0.16780606175792026,55.48888104482881,55.2971813137606,0.1671073835925185,55.515318441051306,,200.0,53.2078,691.519811630249,657d531c0f3407e8,657d531c0f3407e8,56.03684496437224
experiments/results/current/heterophilic/roman_empire/gcn/2-hop/Roman-empire_zero_hop_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5/results_Roman-empire_zero_hop_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5_20260514_031210.json,experiments/results/current/heterophilic/roman_empire/gcn/2-hop/Roman-empire_zero_hop_GCN_beta10_clients10_hop2_iter50_t0.1_alpha0.5,Roman-empire,GCN,2,Zero-hop,no,10.0,10,50.0,0.1,0.5,cuda,zero_hop,False,20260514_031210,10,54.821743734557,0.3103884763308114,55.17119661136605,54.61990848866881,0.32564433502764173,55.01488484305496,,200.0,52.9011,684.9144525527954,81707e1128b840ec,81707e1128b840ec,54.614522671083975
experiments/results/current/heterophilic/texas/gcn/1-hop/Texas_adjacency_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5/results_Texas_adjacency_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5_20260513_122333.json,experiments/results/current/heterophilic/texas/gcn/1-hop/Texas_adjacency_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5,Texas,GCN,1,FedProp-Adj,no,10000.0,10,50.0,0.1,0.5,cuda,adjacency,False,20260513_122333,10,72.97297297297297,5.553526128800878,81.08108108108108,76.28333333333333,5.437665848187364,83.83333333333333,,17.7,4.0531,193.16408395767212,3c7a89d2baa4c847,3c7a89d2baa4c847,63.82142857142858
experiments/results/current/heterophilic/texas/gcn/1-hop/Texas_adjacency_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5/results_Texas_adjacency_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5_20260514_052406.json,experiments/results/current/heterophilic/texas/gcn/1-hop/Texas_adjacency_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5,Texas,GCN,1,FedProp-Adj,no,10000.0,10,50.0,0.1,0.5,cuda,adjacency,False,20260514_052406,9,72.97297297297297,4.681218398834803,78.37837837837837,76.37037037037037,4.547418206595803,81.83333333333334,,18.0,4.102888888888889,188.89138221740723,3c7a89d2baa4c847,3c7a89d2baa4c847,63.82142857142858
experiments/results/current/heterophilic/texas/gcn/1-hop/Texas_adjacency_GCN_beta10_clients10_hop1_iter50_t0.1_alpha0.5/results_Texas_adjacency_GCN_beta10_clients10_hop1_iter50_t0.1_alpha0.5_20260513_122013.json,experiments/results/current/heterophilic/texas/gcn/1-hop/Texas_adjacency_GCN_beta10_clients10_hop1_iter50_t0.1_alpha0.5,Texas,GCN,1,FedProp-Adj,no,10.0,10,50.0,0.1,0.5,cuda,adjacency,False,20260513_122013,10,73.78378378378379,2.225061087428553,75.67567567567568,74.0,1.8257418583505538,75.5,,20.3,4.6674,199.4372763633728,78033603c1b878b7,78033603c1b878b7,53.15476190476189
experiments/results/current/heterophilic/texas/gcn/1-hop/Texas_adjacency_GCN_beta10_clients10_hop1_iter50_t0.1_alpha0.5/results_Texas_adjacency_GCN_beta10_clients10_hop1_iter50_t0.1_alpha0.5_20260514_052033.json,experiments/results/current/heterophilic/texas/gcn/1-hop/Texas_adjacency_GCN_beta10_clients10_hop1_iter50_t0.1_alpha0.5,Texas,GCN,1,FedProp-Adj,no,10.0,10,50.0,0.1,0.5,cuda,adjacency,False,20260514_052033,10,75.13513513513513,1.7093392757666923,78.37837837837837,75.1,1.449137674618944,78.0,,25.2,5.5786,213.20212721824646,78033603c1b878b7,78033603c1b878b7,54.4047619047619
experiments/results/current/heterophilic/texas/gcn/1-hop/Texas_diffusion_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5/results_Texas_diffusion_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5_20260513_123148.json,experiments/results/current/heterophilic/texas/gcn/1-hop/Texas_diffusion_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5,Texas,GCN,1,FedProp-Diff,no,10000.0,10,50.0,0.1,0.5,cuda,diffusion,False,20260513_123148,10,80.0,1.889745672378652,81.08108108108108,82.89999999999999,1.7554149029450228,83.83333333333333,,34.7,7.6061,306.31329464912415,ec2fcf8cc5442d40,ec2fcf8cc5442d40,68.82142857142857
experiments/results/current/heterophilic/texas/gcn/1-hop/Texas_diffusion_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5/results_Texas_diffusion_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5_20260514_053213.json,experiments/results/current/heterophilic/texas/gcn/1-hop/Texas_diffusion_GCN_beta10000_clients10_hop1_iter50_t0.1_alpha0.5,Texas,GCN,1,FedProp-Diff,no,10000.0,10,50.0,0.1,0.5,cuda,diffusion,False,20260514_053213,10,78.91891891891892,2.4836123877640057,81.08108108108108,82.21666666666667,1.882423575744449,83.83333333333333,,31.7,6.9637,304.69691157341003,ec2fcf8cc5442d40,ec2fcf8cc5442d40,63.82142857142858
experiments/results/current/heterophilic/texas/gcn/1-hop/Texas_diffusion_GCN_beta10_clients10_hop1_iter50_t0.1_alpha0.5/results_Texas_diffusion_GCN_beta10_clients10_hop1_iter50_t0.1_alpha0.5_20260513_122646.json,experiments/results/current/heterophilic/texas/gcn/1-hop/Texas_diffusion_GCN_beta10_clients10_hop1_iter50_t0.1_alpha0.5,Texas,GCN,1,FedProp-Diff,no,10.0,10,50.0,0.1,0.5,cuda,diffusion,False,20260513_122646,10,74.32432432432432,1.4244493964722462,75.67567567567568,74.3,1.2736648783028532,75.5,,31.2,6.9294,301.31928515434265,5dc57f5d8bb7501f,5dc57f5d8bb7501f,54.82142857142856
