placement,table_id,table_caption,dataset,model,hop,partition,beta,method,PE,num_clients,accuracy,mean_acc_pct,std_acc_pct,n_reps,delta_vs_zerohop_pp,zerohop_acc_pct,num_iter,t,alpha,notes,source_summary_path,source_dataset,beta_label,zero_acc_pct,full_acc_pct,best_fedprop_method,best_fedprop_acc_pct,gain_vs_zero_pp,full_gap_pp,gap_closed_pct,gap_closed_clipped_pct,status,zero_n_reps,full_n_reps,fedprop_n_reps
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GCN,2,IID (beta=10000),10000,FedProp-Diff,no,10,79.80 +/- 0.87 (n=3),79.80000000000001,0.8660254037844394,3.0,6.040000000000006,73.76,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GCN,2,IID (beta=10000),10000,FedProp-Diff,yes,10,80.19 +/- 0.49 (n=10),80.19000000000001,0.4909175083453435,10.0,6.430000000000007,73.76,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,ogbn-arxiv,GCN,1,non-IID (beta=1),1,FedProp-Adj,no,10,71.64 +/- 0.83 (n=5),71.64413719317737,0.8304861372445608,5.0,6.878587741497441,64.76554945167993,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,ogbn-arxiv,GCN,1,non-IID (beta=1),1,FedProp-Adj,yes,10,70.78 +/- 0.35 (n=5),70.78040450177973,0.3511213318865667,5.0,6.014855050099797,64.76554945167993,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,ogbn-arxiv,GCN,1,non-IID (beta=1),1,FedProp-Diff,no,10,72.14 +/- 0.52 (n=5),72.13752237516204,0.518684467609498,5.0,7.3719729234821045,64.76554945167993,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,ogbn-arxiv,GCN,1,non-IID (beta=1),1,FedProp-Diff,yes,10,69.81 +/- 1.48 (n=5),69.8092710326523,1.4842938195422135,5.0,5.043721580972374,64.76554945167993,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,ogbn-arxiv,GCN,1,IID (beta=10000),10000,FedProp-Adj,no,10,67.73 +/- 1.52 (n=5),67.73491348270683,1.5193197264970764,5.0,8.354216817891903,59.38069666481493,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,ogbn-arxiv,GCN,1,IID (beta=10000),10000,FedProp-Adj,yes,10,67.31 +/- 0.77 (n=5),67.3065448634858,0.771976924350689,5.0,7.92584819867087,59.38069666481493,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,ogbn-arxiv,GCN,1,IID (beta=10000),10000,FedProp-Diff,no,10,67.52 +/- 1.80 (n=5),67.52381540234143,1.7972418989524188,5.0,8.1431187375265,59.38069666481493,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,ogbn-arxiv,GCN,1,IID (beta=10000),10000,FedProp-Diff,yes,10,66.88 +/- 1.52 (n=5),66.87817624426475,1.5240622345739328,5.0,7.4974795794498235,59.38069666481493,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,ogbn-arxiv,GCN,2,non-IID (beta=1),1,FedProp-Adj,no,10,69.90 +/- 0.67 (n=30),69.89993758958639,0.6674611990757705,30.0,5.89997873930966,63.99995885027673,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,ogbn-arxiv,GCN,2,non-IID (beta=1),1,FedProp-Adj,yes,10,62.96 +/- 1.54 (n=10),62.96154558360595,1.5425819617578531,10.0,-1.03841326667078,63.99995885027673,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,ogbn-arxiv,GCN,2,non-IID (beta=1),1,FedProp-Diff,no,10,69.57 +/- 0.75 (n=10),69.56587041952143,0.7530814404172188,10.0,5.5659115692447045,63.99995885027673,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,ogbn-arxiv,GCN,2,non-IID (beta=1),1,FedProp-Diff,yes,10,61.85 +/- 2.91 (n=10),61.85358928461206,2.911246556245761,10.0,-2.1463695656646635,63.99995885027673,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,ogbn-arxiv,GCN,2,IID (beta=10000),10000,FedProp-Adj,no,10,67.81 +/- 0.60 (n=30),67.81062897352015,0.6009875925670988,30.0,9.023517066847724,58.78711190667243,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,ogbn-arxiv,GCN,2,IID (beta=10000),10000,FedProp-Adj,yes,10,62.58 +/- 1.30 (n=10),62.584408369853705,1.2963477993529031,10.0,3.797296463181276,58.78711190667243,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,ogbn-arxiv,GCN,2,IID (beta=10000),10000,FedProp-Diff,no,10,67.33 +/- 0.65 (n=10),67.32855996543424,0.6509992649317784,10.0,8.541448058761809,58.78711190667243,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,ogbn-arxiv,GCN,2,IID (beta=10000),10000,FedProp-Diff,yes,10,62.95 +/- 1.56 (n=10),62.94549719153139,1.5573022024421397,10.0,4.158385284858959,58.78711190667243,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
appendix,A1,Share of the Zero-hop to Full-graph gap closed by the best FedProp variant,Cora,,1,,1,,,10,,,,,,,,,,valid only where Full-graph > Zero-hop,,Cora,non-IID (beta=1),65.968,81.05,FedProp-Adj,76.8,10.831999999999994,15.081999999999994,71.82071343323166,71.82071343323166,ok,25.0,20.0,15.0
appendix,A1,Share of the Zero-hop to Full-graph gap closed by the best FedProp variant,Cora,,2,,1,,,10,,,,,,,,,,valid only where Full-graph > Zero-hop,,Cora,non-IID (beta=1),68.21000000000001,80.56,FedProp-Diff,79.98461538461538,11.774615384615371,12.349999999999994,95.34101526004356,95.34101526004356,ok,10.0,10.0,13.0
appendix,A1,Share of the Zero-hop to Full-graph gap closed by the best FedProp variant,Cora,,1,,10000,,,10,,,,,,,,,,valid only where Full-graph > Zero-hop,,Cora,IID (beta=10000),59.79512195121951,79.985,FedProp-Adj,71.59285714285714,11.797735191637637,20.189878048780493,58.43391011641222,58.43391011641222,ok,41.0,20.0,14.0
appendix,A1,Share of the Zero-hop to Full-graph gap closed by the best FedProp variant,Cora,,2,,10000,,,10,,,,,,,,,,valid only where Full-graph > Zero-hop,,Cora,IID (beta=10000),62.02,80.96,FedProp-Diff,75.08461538461539,13.064615384615388,18.93999999999999,68.97896190398835,68.97896190398835,ok,10.0,10.0,13.0
appendix,A1,Share of the Zero-hop to Full-graph gap closed by the best FedProp variant,Citeseer,,1,,1,,,10,,,,,,,,,,valid only where Full-graph > Zero-hop,,Citeseer,non-IID (beta=1),61.53333333333333,69.85454545454544,FedProp-Adj,66.34,4.806666666666672,8.321212121212113,57.76402039329946,57.76402039329946,ok,3.0,11.0,10.0
appendix,A1,Share of the Zero-hop to Full-graph gap closed by the best FedProp variant,Citeseer,,2,,1,,,10,,,,,,,,,,valid only where Full-graph > Zero-hop,,Citeseer,non-IID (beta=1),61.17,70.26666666666667,FedProp-Diff,68.73333333333333,7.563333333333333,9.096666666666664,83.1440087944302,83.1440087944302,ok,10.0,6.0,3.0
appendix,A1,Share of the Zero-hop to Full-graph gap closed by the best FedProp variant,Citeseer,,1,,10000,,,10,,,,,,,,,,valid only where Full-graph > Zero-hop,,Citeseer,IID (beta=10000),58.66,69.66363636363636,FedProp-Adj,63.8,5.140000000000001,11.00363636363636,46.71183079973564,46.71183079973564,ok,10.0,11.0,10.0
appendix,A1,Share of the Zero-hop to Full-graph gap closed by the best FedProp variant,Citeseer,,2,,10000,,,10,,,,,,,,,,valid only where Full-graph > Zero-hop,,Citeseer,IID (beta=10000),58.78,69.73333333333332,FedProp-Diff,66.9,8.120000000000005,10.95333333333332,74.13268411442498,74.13268411442498,ok,10.0,6.0,3.0
appendix,A1,Share of the Zero-hop to Full-graph gap closed by the best FedProp variant,Pubmed,,1,,10000,,,10,,,,,,,,,,valid only where Full-graph > Zero-hop,,Pubmed,IID (beta=10000),69.3736842105263,77.935,FedProp-Adj,77.425,8.05131578947369,8.561315789473696,94.0429717517597,94.0429717517597,ok,19.0,20.0,20.0
appendix,A1,Share of the Zero-hop to Full-graph gap closed by the best FedProp variant,Pubmed,,2,,10000,,,10,,,,,,,,,,valid only where Full-graph > Zero-hop,,Pubmed,IID (beta=10000),73.76,77.62,FedProp-Adj,80.2,6.439999999999998,3.86,166.83937823834194,100.0,ok,10.0,10.0,3.0
appendix,A1,Share of the Zero-hop to Full-graph gap closed by the best FedProp variant,OGBN-ArXiv,,1,,1,,,10,,,,,,,,,,valid only where Full-graph > Zero-hop,,ogbn-arxiv,non-IID (beta=1),64.76554945167993,71.13964158591034,FedProp-Diff,72.13752237516204,7.371972923482104,6.374092134230409,115.65526145900584,100.0,ok,5.0,5.0,5.0
appendix,A1,Share of the Zero-hop to Full-graph gap closed by the best FedProp variant,OGBN-ArXiv,,1,,10000,,,10,,,,,,,,,,valid only where Full-graph > Zero-hop,,ogbn-arxiv,IID (beta=10000),59.38069666481493,70.34627492130116,FedProp-Adj,67.73491348270683,8.354216817891903,10.965578256486232,76.18583008105672,76.18583008105672,ok,5.0,5.0,5.0
appendix,A1,Share of the Zero-hop to Full-graph gap closed by the best FedProp variant,OGBN-ArXiv,,2,,10000,,,10,,,,,,,,,,valid only where Full-graph > Zero-hop,,ogbn-arxiv,IID (beta=10000),58.78711190667243,69.40929572248626,FedProp-Adj,67.81062897352015,9.023517066847724,10.622183815813834,84.94973560346332,84.94973560346332,ok,10.0,11.0,30.0
